name,address,양파,대파,계란,밥,다진마늘,당근,청양고추,오이,우유,부추,베이컨,식빵,두부,애호박,감자,어묵,깻잎,참치,콩나물,양배추,스팸,김치,팽이버섯,치즈,무,토마토,라면,새우,돼지고기,비엔나소세지,순두부,떡볶이떡,캔옥수수
양파볶음밥,https://www.10000recipe.com/recipe/6830909,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 비빔국수로 혼밥~,https://www.10000recipe.com/recipe/6862699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
간단해서 놀라고 맛있어서 놀라는 초간단 묵은지 들기름 볶음,https://www.10000recipe.com/recipe/6968620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
#[정월대보름] 참치쌈장 계란비빔밥,https://www.10000recipe.com/recipe/6925918,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
쉽고 빠른 밑반찬! 콩나물무침,https://www.10000recipe.com/recipe/6883243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
맛있는 가을무♥ 초간단 무생채 만들기,https://www.10000recipe.com/recipe/6921373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
여름 별미 오이반찬/오이 된장무침,https://www.10000recipe.com/recipe/6933715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
잡채 면발이 불지않는 황금레시피,https://www.10000recipe.com/recipe/6932216,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[노오븐] 오레오 브라우니 # 브라우니 믹스로 초간단 카페디저트,https://www.10000recipe.com/recipe/6845948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고구마타락죽 :: 고구마라떼처럼 달콤한 타락죽,https://www.10000recipe.com/recipe/6838155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[비건채식] 새송이버섯 소금구이,https://www.10000recipe.com/recipe/6888169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
부드럽고 살살녹는 간단한 [ 샌드위치 ],https://www.10000recipe.com/recipe/6943918,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스팸 달걀 볶음밥....,https://www.10000recipe.com/recipe/6925806,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
간단한 도시락반찬♪ 초간단반찬 단무지무침,https://www.10000recipe.com/recipe/6879889,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간단 요리 아침식사 계란샌드위치 황금 레시피,https://www.10000recipe.com/recipe/6918877,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
식빵 테두리 쿠키,https://www.10000recipe.com/recipe/6836479,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쉬운밑반찬 오징어진미채볶음,https://www.10000recipe.com/recipe/6949591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
【초간단】삶은감자 남았을때~!! 해쉬브라운으로 변신~♥,https://www.10000recipe.com/recipe/6882471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2tv 저녁 생생정보 (생생정보통) (3월 7일, 월) 초간단 바비큐 양념 (소스)",https://www.10000recipe.com/recipe/6844526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
삼겹살과 찰떡 궁합 부추무침,https://www.10000recipe.com/recipe/6875360,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
<건강반찬>짜지않은 두부쌈장!,https://www.10000recipe.com/recipe/6921883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
알배기속배추 액젓 무침,https://www.10000recipe.com/recipe/6844919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
먹태로 만드는 고추장볶음 밑반찬으로 최고!!,https://www.10000recipe.com/recipe/6923709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밥반찬 밥도둑 마약계란장~*,https://www.10000recipe.com/recipe/6908283,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차돌박이묵은지볶음,https://www.10000recipe.com/recipe/6952152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
백파더어묵탕 5분이면 돼,https://www.10000recipe.com/recipe/6947305,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[간단 자취요리]라면 스프와 밥을 볶으면? 상상 이상의 맛! 라면밥 만들기,https://www.10000recipe.com/recipe/6876636,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
콩나물국 끓이는 법 시원하게!,https://www.10000recipe.com/recipe/6948936,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 찜닭 맛은 최고!,https://www.10000recipe.com/recipe/6921471,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
단무지채 무침,https://www.10000recipe.com/recipe/6837668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아스파라거스 볶음밥 먹어요. 주말의 한그릇 요리,https://www.10000recipe.com/recipe/6928772,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 5분 밥도둑 반찬 '단무지무침',https://www.10000recipe.com/recipe/6907484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
모닝글로리 공심채볶음 이제는 집에서 즐겨요,https://www.10000recipe.com/recipe/6946555,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
두부베이컨말이,https://www.10000recipe.com/recipe/6920001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
고추 부추 소박이 김치,https://www.10000recipe.com/recipe/6939735,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
맛있게 한끼) 샌드위치 말고! 초간단 햄에그 부리또,https://www.10000recipe.com/recipe/6934295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
완전 초간단 졸이기만 하면 되는'감자조림'만들기,https://www.10000recipe.com/recipe/6917143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
여름 요리 열무 비빔국수 만드는 법,https://www.10000recipe.com/recipe/6983233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
초초초! 초간단 단무지무침,https://www.10000recipe.com/recipe/6884112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥[신혼밥상] 강원도 맛~ 초당 순두부,https://www.10000recipe.com/recipe/6915150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
초간단 밥도둑 반찬! 전자렌지 깻잎찜,https://www.10000recipe.com/recipe/6896973,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중화풍 버섯볶음,https://www.10000recipe.com/recipe/6848163,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"향긋함이 입안 가득! 여름철 밥도둑, 깻잎김치 간단하고 쉽게 만들기",https://www.10000recipe.com/recipe/6937705,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일본식 계란덮밥 텐신항 만드는 법 촉촉하고 부드러운 계란요리,https://www.10000recipe.com/recipe/6896569,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오이 탕탕이,https://www.10000recipe.com/recipe/6982891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
진라면으로 만든 컵라면 볶음밥 후딱레시피,https://www.10000recipe.com/recipe/6960859,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
참치마요덮밥 집에서 간단한 요리 딱이네 스팸마요덮밥,https://www.10000recipe.com/recipe/6877893,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남은 탕수육으로 강정만들기,https://www.10000recipe.com/recipe/6896851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파향 가득한 계란 스팸 볶음밥,https://www.10000recipe.com/recipe/6856474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"간장 감자조림, 초스피드 간단한 밑 반찬 레시피 !",https://www.10000recipe.com/recipe/6867858,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파마산 치즈 쿠키,https://www.10000recipe.com/recipe/6843129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
캠핑이나 놀러갈때 해먹기 편한 꽁치통조림 감자조림,https://www.10000recipe.com/recipe/6889605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
학교앞 분식집 떡볶이 만들기,https://www.10000recipe.com/recipe/6945692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
토마토 달걀 볶음 / 다이어트 밑반찬으로 최고,https://www.10000recipe.com/recipe/6955815,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
반찬으로 인기만점 간장 어묵볶음(오뎅볶음) 만들기,https://www.10000recipe.com/recipe/6908347,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
쉬운국 계란탕~*,https://www.10000recipe.com/recipe/6908210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"초간단 콘샐러드,초간단 참치콘샐러드,초간단 투나콘샐러드,샌드위치 속만들기",https://www.10000recipe.com/recipe/6889805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
들기름 향이 솔솔~ 파전 맛이난당ㅋ 들기름 대파 달걀프라이~*,https://www.10000recipe.com/recipe/6908723,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초스피드 5분 '김치볶음밥' 레시피,https://www.10000recipe.com/recipe/6979644,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"팽이버섯 요리: 팽이버섯 햄 볶음(간단 레시피, 밥반찬)",https://www.10000recipe.com/recipe/6885040,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
밥반찬 되는 아보카도,https://www.10000recipe.com/recipe/6906246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
냉장고 탈탈 털어 후다닥 볶아 만든 느타리버섯 어묵볶음,https://www.10000recipe.com/recipe/6865653,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
겨울 제철음식 파래무침 만드는 법,https://www.10000recipe.com/recipe/6900915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
여배우가 먹던 그 메뉴~초간단 아보카도명란비빔밥,https://www.10000recipe.com/recipe/6873455,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(색다른분식)잡채계란떡볶이,https://www.10000recipe.com/recipe/6898852,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스팸무스비로 간단한 아침식사,https://www.10000recipe.com/recipe/6892913,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
부추무침 만드는법 풋내 안나게 살살,https://www.10000recipe.com/recipe/6910589,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
비오는날엔 '감자 양배추전',https://www.10000recipe.com/recipe/3931824,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
양송이 마늘볶음,https://www.10000recipe.com/recipe/6854919,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[간단 자취요리] 간장 계란밥 업그레이드! 맛간장 계란밥 만들기,https://www.10000recipe.com/recipe/6881073,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
요리초보도 할 수 있는 부추무침 !!,https://www.10000recipe.com/recipe/6852754,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
귀찮음에 쩔때는 간단하게 볶음밥! 햄달걀볶음밥,https://www.10000recipe.com/recipe/6869141,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
간단한 아이반찬 베이컨감자채볶음,https://www.10000recipe.com/recipe/6856691,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#초간단반찬#단무지무침,https://www.10000recipe.com/recipe/6926955,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"아이간식,아침으로 딱인 에그샐러드 모닝빵샌드위치",https://www.10000recipe.com/recipe/6944543,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
불닭볶음면으로 만드는 초간단 라볶이 '불라볶이' 만들기,https://www.10000recipe.com/recipe/6879438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
적양파 미역초무침~새콤달콤 아삭해서 좋아!,https://www.10000recipe.com/recipe/6936087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
숙주대패삼겹살볶음~어린이반찬,https://www.10000recipe.com/recipe/6956019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"간단술안주 로 좋은 매운어묵탕 끓이는 방법 , 오뎅탕 쉽네~!",https://www.10000recipe.com/recipe/6925403,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"입맛 없을 때, 간단하게 마약계란장 만들기",https://www.10000recipe.com/recipe/6948317,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 감자볶음 황금레시피 감자채볶음 간단하게 만들기,https://www.10000recipe.com/recipe/6902063,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
토마토달걀볶음밥,https://www.10000recipe.com/recipe/6960409,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"베이컨 숙주볶음, 완전 초간단 반찬 !!",https://www.10000recipe.com/recipe/6872624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단 생연어비빔밥♥,https://www.10000recipe.com/recipe/6839417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
간단한 밑반찬 마늘쫑무침~,https://www.10000recipe.com/recipe/6910856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오래두고 먹는 밑반찬 명란젓찜 만들기,https://www.10000recipe.com/recipe/6854811,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밑반찬으로 좋은 메추리알 장조림 만들기,https://www.10000recipe.com/recipe/6942610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유아식단 국요리로 좋은 안매운 김치순두부국,https://www.10000recipe.com/recipe/6947781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
참치마요덮밥 만들기,https://www.10000recipe.com/recipe/6834627,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
백종원의 대패삼겹살 덮밥요리,https://www.10000recipe.com/recipe/6975551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아이도 어른도 좋아하는 백종원마파두부 ♡,https://www.10000recipe.com/recipe/6839679,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
두부를 넣은 부추계란볶음 : 자취남도 하기 쉬운 계란요리!,https://www.10000recipe.com/recipe/6878477,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"만두강정 만들기, 매콤달콤 소스로 더욱 맛있게 ~",https://www.10000recipe.com/recipe/6884369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
송이 떡갈비,https://www.10000recipe.com/recipe/4323590,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
계란볶음밥 만드는 법,https://www.10000recipe.com/recipe/6902879,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밑반찬으로 좋은 멸치마늘쫑볶음~,https://www.10000recipe.com/recipe/6912045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
브로콜리튀김 : 비타민 가득! 간단요리로 근사한 식탁완성!,https://www.10000recipe.com/recipe/6930812,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신라면 투움바 파스타 만들기 (w 해피콜 편수냄비),https://www.10000recipe.com/recipe/6912837,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"너무나 간단하고 맛있는 드라마 ""사랑의 온도"" 온쉐프의 맛있는 만두요리",https://www.10000recipe.com/recipe/6879154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
간단 쉬운반찬 오이무침~*,https://www.10000recipe.com/recipe/6912935,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
바쁘다바빠 파채무침♡,https://www.10000recipe.com/recipe/6895352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백종원 무생채 만들기 절이지 않고 간단하게 만들어 먹어요,https://www.10000recipe.com/recipe/6902057,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
깻잎순나물볶음 만드는 법 : 향긋하고 고소한 맛에 반했어요!,https://www.10000recipe.com/recipe/6865692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
바쁘면 육수내지않고 미역된장국 후다닥끓이기요~,https://www.10000recipe.com/recipe/6895305,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
홍시.. 이거 반칙아닙니까? 홍시스무디,https://www.10000recipe.com/recipe/6878850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
기름 없이 담백한 ; 매콤 가지 간장 조림,https://www.10000recipe.com/recipe/6896376,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아들를 위한간식 식빵~,https://www.10000recipe.com/recipe/6882983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥[신혼밥상] 스페인하숙 양념진미채,https://www.10000recipe.com/recipe/6916485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
백세주 조선하이볼 - 홈술 칵테일,https://www.10000recipe.com/recipe/6947581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
팽이버섯전 만들기,https://www.10000recipe.com/recipe/6752069,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
원팬 초간단 브런치 단짠단짠 치즈 프렌치토스트,https://www.10000recipe.com/recipe/6930651,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
도토리묵무침 레시피^^ 효능만점인 도토리묵으로 건강한 밥반찬 겸 술안주인 묵무침 만드는 법^^,https://www.10000recipe.com/recipe/6841727,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인기메뉴~초간단 가지볶음!,https://www.10000recipe.com/recipe/6919976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥[신혼밥상] 단짠단짠 대패삼겹살덮밥,https://www.10000recipe.com/recipe/6918308,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단@표고버섯장조림@맛있는 밑반찬이예요~^^,https://www.10000recipe.com/recipe/6931244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
참치 쌈장으로 저녁 해결~,https://www.10000recipe.com/recipe/6908665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남은 숙주로 아삭한 숙주볶음밥 만들기,https://www.10000recipe.com/recipe/6956080,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
밥알이 살아있는 볶음밥,https://www.10000recipe.com/recipe/6832676,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
콘치즈토스트 콘옥수수 식빵 만으로 뚝딱!,https://www.10000recipe.com/recipe/6951909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"해투야간매점 레시피 김치 버터 라면 , 김버라 :-)",https://www.10000recipe.com/recipe/6833386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
자취생 간단요리 닭가슴살덮밥 대령이요~,https://www.10000recipe.com/recipe/6865346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
맥주안주로 좋은 소세지야채볶음 만들기,https://www.10000recipe.com/recipe/6850925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
【초간단】맛살계란전 만들기~,https://www.10000recipe.com/recipe/6884883,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초간단/초스피드/사골 떡 만두국,https://www.10000recipe.com/recipe/6901766,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
